plant_id,Row,Range,Row_Range,id,area
20RITI20543,6,43,6_43,762,1.63799666
20RITI20544,6,44,6_44,780,1.778935868
20RITI20545,6,45,6_45,798,1.886108746
20RITI20546,6,46,6_46,816,1.970312739
20RITI20547,6,47,6_47,834,2.172275549
20RITI20548,6,48,6_48,852,2.217531836
20RITI20549,6,49,6_49,870,1.805953179
20RITI20550,6,50,6_50,888,2.279232026
20RITI20551,6,51,6_51,906,2.179939846
20RITI20552,6,52,6_52,924,2.326957731
20RITI20553,6,53,6_53,942,2.381465204
20RITI20554,6,54,6_54,960,2.49875446
20RITI20555,6,55,6_55,978,2.242765903
20RITI20556,6,56,6_56,996,2.303092885
20RITI20557,6,57,6_57,1014,2.272020242
20RITI20558,6,58,6_58,1032,2.416122097
20RITI20559,6,59,6_59,1050,2.488173187
20RITI20560,6,60,6_60,1068,2.02954014
20RITI20561,6,61,6_61,1086,1.810027507
20RITI20562,6,62,6_62,1104,2.272467206
20RITI20563,6,63,6_63,1122,2.013091749
20RITI20564,6,64,6_64,1140,2.338453911
20RITI20565,6,65,6_65,1158,2.395647048
20RITI20566,6,66,6_66,1176,2.109907035
20RITI20567,6,67,6_67,1194,2.313671698
20RITI20568,6,68,6_68,1212,1.954553173
20RITI20569,6,69,6_69,1230,1.891280737
20RITI20570,6,70,6_70,1248,2.371996175
20RITI20571,6,71,6_71,1266,2.359391528
20RITI20572,6,72,6_72,1284,2.537257445
20RITI20573,6,73,6_73,1302,2.476246599
20RITI20574,6,74,6_74,1320,2.192773025
20RITI20575,6,75,6_75,1338,2.377632186
20RITI20576,6,76,6_76,1356,2.528918514
20RITI20577,6,77,6_77,1374,2.605486254
20RITI20578,6,78,6_78,1392,2.408455653
20RITI20579,6,79,6_79,1410,2.15000587
20RITI20580,6,80,6_80,1428,2.185124735
20RITI20581,6,81,6_81,1446,2.55481813
20RITI20582,6,82,6_82,1464,2.157654456
20RITI20583,6,83,6_83,1482,2.111958542
20RITI20584,6,84,6_84,1500,2.43818152
20RITI20585,6,85,6_85,1518,2.152930072
20RITI20586,6,86,6_86,1536,2.063773002
20RITI20587,6,87,6_87,1554,2.105638436
20RITI20588,6,88,6_88,1572,2.254232034
20RITI20589,6,89,6_89,1590,2.368169058
20RITI20590,6,90,6_90,1608,2.421761935
20RITI20591,6,91,6_91,1626,2.48502793
